[INFO] [1742595809.632293]: Localization Node Started.
[INFO] [1742595845.037684]: Linear Vel: 0.100, Angular Vel: 0.053
[INFO] [1742595845.137676]: Linear Vel: 0.100, Angular Vel: 0.051
[INFO] [1742595845.237807]: Linear Vel: 0.100, Angular Vel: 0.048
[INFO] [1742595845.337743]: Linear Vel: 0.100, Angular Vel: 0.054
[INFO] [1742595845.437782]: Linear Vel: 0.100, Angular Vel: 0.051
[INFO] [1742595845.537686]: Linear Vel: 0.100, Angular Vel: 0.057
[INFO] [1742595845.637760]: Linear Vel: 0.100, Angular Vel: 0.057
[INFO] [1742595845.737766]: Linear Vel: 0.100, Angular Vel: 0.065
[INFO] [1742595845.837787]: Linear Vel: 0.100, Angular Vel: 0.068
[INFO] [1742595845.937757]: Linear Vel: 0.099, Angular Vel: 0.074
[INFO] [1742595846.037694]: Linear Vel: 0.099, Angular Vel: 0.073
[INFO] [1742595846.137730]: Linear Vel: 0.100, Angular Vel: 0.079
[INFO] [1742595846.237736]: Linear Vel: 0.100, Angular Vel: 0.079
[INFO] [1742595846.337813]: Linear Vel: 0.100, Angular Vel: 0.083
[INFO] [1742595846.437799]: Linear Vel: 0.099, Angular Vel: 0.082
[INFO] [1742595846.537655]: Linear Vel: 0.100, Angular Vel: 0.086
[INFO] [1742595846.637607]: Linear Vel: 0.100, Angular Vel: 0.087
[INFO] [1742595846.737733]: Linear Vel: 0.100, Angular Vel: 0.090
[INFO] [1742595846.837720]: Linear Vel: 0.100, Angular Vel: 0.090
[INFO] [1742595846.937574]: Linear Vel: 0.100, Angular Vel: 0.093
[INFO] [1742595847.037526]: Linear Vel: 0.100, Angular Vel: 0.094
[INFO] [1742595847.137683]: Linear Vel: 0.100, Angular Vel: 0.095
[INFO] [1742595847.237652]: Linear Vel: 0.100, Angular Vel: 0.095
[INFO] [1742595847.337603]: Linear Vel: 0.099, Angular Vel: 0.098
[INFO] [1742595847.437608]: Linear Vel: 0.099, Angular Vel: 0.098
[INFO] [1742595847.537514]: Linear Vel: 0.099, Angular Vel: 0.099
[INFO] [1742595847.637590]: Linear Vel: 0.099, Angular Vel: 0.099
[INFO] [1742595847.737606]: Linear Vel: 0.099, Angular Vel: 0.101
[INFO] [1742595847.837672]: Linear Vel: 0.099, Angular Vel: 0.100
[INFO] [1742595847.937603]: Linear Vel: 0.099, Angular Vel: 0.102
[INFO] [1742595848.037566]: Linear Vel: 0.099, Angular Vel: 0.101
[INFO] [1742595848.137569]: Linear Vel: 0.100, Angular Vel: 0.102
[INFO] [1742595848.237631]: Linear Vel: 0.100, Angular Vel: 0.102
[INFO] [1742595848.337655]: Linear Vel: 0.100, Angular Vel: 0.102
[INFO] [1742595848.437639]: Linear Vel: 0.100, Angular Vel: 0.102
[INFO] [1742595848.537727]: Linear Vel: 0.100, Angular Vel: 0.101
[INFO] [1742595848.637639]: Linear Vel: 0.100, Angular Vel: 0.101
[INFO] [1742595848.737672]: Linear Vel: 0.098, Angular Vel: 0.106
[INFO] [1742595848.837572]: Linear Vel: 0.098, Angular Vel: 0.107
[INFO] [1742595848.937605]: Linear Vel: 0.098, Angular Vel: 0.107
[INFO] [1742595849.037662]: Linear Vel: 0.098, Angular Vel: 0.108
[INFO] [1742595849.137550]: Linear Vel: 0.099, Angular Vel: 0.109
[INFO] [1742595849.237732]: Linear Vel: 0.099, Angular Vel: 0.109
[INFO] [1742595849.337591]: Linear Vel: 0.099, Angular Vel: 0.109
[INFO] [1742595849.437589]: Linear Vel: 0.099, Angular Vel: 0.109
[INFO] [1742595849.537515]: Linear Vel: 0.097, Angular Vel: 0.112
[INFO] [1742595849.637596]: Linear Vel: 0.097, Angular Vel: 0.112
[INFO] [1742595849.737606]: Linear Vel: 0.095, Angular Vel: 0.114
[INFO] [1742595849.837590]: Linear Vel: 0.095, Angular Vel: 0.114
[INFO] [1742595849.937723]: Linear Vel: 0.094, Angular Vel: 0.117
[INFO] [1742595850.037655]: Linear Vel: 0.094, Angular Vel: 0.117
